state,district,pincode,year,age_0_5,age_5_17,age_18_greater,total_enrollment,demo_age_5_17,demo_age_17_plus,total_demo_updates,bio_age_5_17,bio_age_17_plus,total_bio_updates,update_ratio,total_activities
Uttar Pradesh,Mau,275307,2025.0,12.0,45.0,0.0,57.0,132.0,432.0,564.0,804.0,633.0,1437.0,25.210526315789473,2058.0
Uttar Pradesh,Mau,276001,2025.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Uttar Pradesh,Mau,276124,2025.0,5.0,0.0,0.0,5.0,10.0,46.0,56.0,27.0,41.0,68.0,13.6,129.0
Uttar Pradesh,Mau,276129,2025.0,44.0,80.0,1.0,125.0,397.0,3282.0,3679.0,1870.0,1229.0,3099.0,24.792,6903.0
Uttar Pradesh,Mau,276131,2025.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0
Uttar Pradesh,Mau,276135,2025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0
Uttar Pradesh,Mau,276137,2025.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
Uttar Pradesh,Mau,276141,2025.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
Uttar Pradesh,Mau,276203,2025.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
Uttar Pradesh,Mau,276303,2025.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
Uttar Pradesh,Mau,276305,2025.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
Uttar Pradesh,Mau,276306,2025.0,24.0,78.0,0.0,102.0,320.0,2441.0,2761.0,1409.0,1211.0,2620.0,25.686274509803923,5483.0
Uttar Pradesh,Mau,276401,2025.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0
Uttar Pradesh,Mau,276402,2025.0,32.0,104.0,1.0,137.0,213.0,1829.0,2042.0,1741.0,1500.0,3241.0,23.656934306569344,5420.0
Uttar Pradesh,Mau,276403,2025.0,85.0,169.0,6.0,260.0,329.0,3578.0,3907.0,3562.0,3103.0,6665.0,25.634615384615383,10832.0
Uttar Pradesh,Mau,276404,2025.0,0.0,0.0,0.0,0.0,1.0,6.0,7.0,5.0,0.0,5.0,5.0,12.0
Uttar Pradesh,Mau,276405,2025.0,24.0,36.0,3.0,63.0,221.0,2091.0,2312.0,1127.0,1011.0,2138.0,33.93650793650794,4513.0
Uttar Pradesh,Mau,276406,2025.0,0.0,3.0,0.0,3.0,0.0,11.0,11.0,2.0,9.0,11.0,3.6666666666666665,25.0
Uttar Pradesh,Meerut,245206,2025.0,188.0,253.0,18.0,459.0,89.0,1193.0,1282.0,4262.0,1826.0,6088.0,13.263616557734204,7829.0
Uttar Pradesh,Meerut,250001,2025.0,2231.0,1497.0,40.0,3768.0,2853.0,28498.0,31351.0,11286.0,7753.0,19039.0,5.052813163481953,54158.0
Uttar Pradesh,Meerut,250002,2025.0,3910.0,2538.0,66.0,6514.0,1824.0,23988.0,25812.0,19442.0,14655.0,34097.0,5.2344181762358,66423.0
Uttar Pradesh,Meerut,250003,2025.0,2.0,1.0,0.0,3.0,0.0,36.0,36.0,12.0,10.0,22.0,7.333333333333333,61.0
Uttar Pradesh,Meerut,250004,2025.0,209.0,103.0,1.0,313.0,378.0,3762.0,4140.0,5755.0,3281.0,9036.0,28.869009584664536,13489.0
Uttar Pradesh,Meerut,250005,2025.0,1.0,0.0,0.0,1.0,1.0,12.0,13.0,2.0,1.0,3.0,3.0,17.0
Uttar Pradesh,Meerut,250101,2025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
Uttar Pradesh,Meerut,250103,2025.0,58.0,59.0,1.0,118.0,133.0,1718.0,1851.0,1957.0,1219.0,3176.0,26.915254237288135,5145.0
Uttar Pradesh,Meerut,250104,2025.0,102.0,56.0,2.0,160.0,224.0,3122.0,3346.0,3760.0,1811.0,5571.0,34.81875,9077.0
Uttar Pradesh,Meerut,250106,2025.0,31.0,22.0,0.0,53.0,100.0,1401.0,1501.0,1357.0,536.0,1893.0,35.716981132075475,3447.0
Uttar Pradesh,Meerut,250110,2025.0,46.0,64.0,1.0,111.0,147.0,1235.0,1382.0,1400.0,917.0,2317.0,20.873873873873872,3810.0
Uttar Pradesh,Meerut,250205,2025.0,42.0,24.0,2.0,68.0,49.0,1102.0,1151.0,1369.0,716.0,2085.0,30.66176470588235,3304.0
Uttar Pradesh,Meerut,250221,2025.0,61.0,50.0,0.0,111.0,180.0,1275.0,1455.0,1663.0,668.0,2331.0,21.0,3897.0
Uttar Pradesh,Meerut,250222,2025.0,29.0,40.0,0.0,69.0,107.0,1518.0,1625.0,1550.0,772.0,2322.0,33.65217391304348,4016.0
Uttar Pradesh,Meerut,250223,2025.0,38.0,27.0,0.0,65.0,62.0,459.0,521.0,1208.0,487.0,1695.0,26.076923076923077,2281.0
Uttar Pradesh,Meerut,250341,2025.0,59.0,54.0,0.0,113.0,85.0,700.0,785.0,1566.0,872.0,2438.0,21.575221238938052,3336.0
Uttar Pradesh,Meerut,250342,2025.0,437.0,319.0,17.0,773.0,235.0,1830.0,2065.0,4788.0,2176.0,6964.0,9.009055627425614,9802.0
Uttar Pradesh,Meerut,250344,2025.0,163.0,211.0,19.0,393.0,184.0,3933.0,4117.0,3114.0,1175.0,4289.0,10.913486005089059,8799.0
Uttar Pradesh,Meerut,250401,2025.0,192.0,134.0,2.0,328.0,794.0,9451.0,10245.0,5436.0,4022.0,9458.0,28.835365853658537,20031.0
Uttar Pradesh,Meerut,250402,2025.0,8.0,3.0,0.0,11.0,4.0,123.0,127.0,223.0,234.0,457.0,41.54545454545455,595.0
Uttar Pradesh,Meerut,250404,2025.0,78.0,61.0,0.0,139.0,216.0,2174.0,2390.0,3512.0,1583.0,5095.0,36.65467625899281,7624.0
Uttar Pradesh,Meerut,250406,2025.0,120.0,63.0,0.0,183.0,325.0,3117.0,3442.0,3500.0,2023.0,5523.0,30.18032786885246,9148.0
Uttar Pradesh,Meerut,250501,2025.0,91.0,41.0,1.0,133.0,182.0,2502.0,2684.0,4250.0,1471.0,5721.0,43.015037593984964,8538.0
Uttar Pradesh,Meerut,250502,2025.0,86.0,51.0,1.0,138.0,189.0,1923.0,2112.0,2847.0,1314.0,4161.0,30.152173913043477,6411.0
Uttar Pradesh,Meerut,250515,2025.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0
Uttar Pradesh,Meerut,250609,2025.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0
Uttar Pradesh,Meerut,250626,2025.0,38.0,21.0,0.0,59.0,68.0,1027.0,1095.0,815.0,284.0,1099.0,18.627118644067796,2253.0
Uttar Pradesh,Mirzapur,231001,2025.0,452.0,432.0,0.0,884.0,1254.0,11340.0,12594.0,16028.0,8425.0,24453.0,27.66176470588235,37931.0
Uttar Pradesh,Mirzapur,231205,2025.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0
Uttar Pradesh,Mirzapur,231207,2025.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,6.0
Uttar Pradesh,Mirzapur,231210,2025.0,0.0,4.0,0.0,4.0,9.0,31.0,40.0,39.0,11.0,50.0,12.5,94.0
Uttar Pradesh,Mirzapur,231211,2025.0,166.0,129.0,0.0,295.0,539.0,7099.0,7638.0,11059.0,4293.0,15352.0,52.0406779661017,23285.0
Uttar Pradesh,Mirzapur,231212,2025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
Uttar Pradesh,Mirzapur,231216,2025.0,0.0,3.0,0.0,3.0,2.0,31.0,33.0,15.0,9.0,24.0,8.0,60.0
Uttar Pradesh,Mirzapur,231219,2025.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
Uttar Pradesh,Mirzapur,231223,2025.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,2.0,2.0,5.0
Uttar Pradesh,Mirzapur,231301,2025.0,79.0,121.0,0.0,200.0,250.0,2008.0,2258.0,2258.0,806.0,3064.0,15.32,5522.0
Uttar Pradesh,Mirzapur,231302,2025.0,82.0,188.0,0.0,270.0,481.0,5237.0,5718.0,4603.0,1636.0,6239.0,23.107407407407408,12227.0
Uttar Pradesh,Mirzapur,231303,2025.0,102.0,79.0,1.0,182.0,311.0,2436.0,2747.0,2329.0,961.0,3290.0,18.076923076923077,6219.0
Uttar Pradesh,Mirzapur,231304,2025.0,124.0,172.0,0.0,296.0,508.0,4479.0,4987.0,4306.0,2244.0,6550.0,22.12837837837838,11833.0
Uttar Pradesh,Mirzapur,231305,2025.0,56.0,109.0,0.0,165.0,304.0,2553.0,2857.0,2949.0,1418.0,4367.0,26.466666666666665,7389.0
Uttar Pradesh,Mirzapur,231306,2025.0,29.0,27.0,0.0,56.0,147.0,948.0,1095.0,1110.0,706.0,1816.0,32.42857142857143,2967.0
Uttar Pradesh,Mirzapur,231307,2025.0,42.0,44.0,0.0,86.0,203.0,1423.0,1626.0,1164.0,674.0,1838.0,21.372093023255815,3550.0
Uttar Pradesh,Mirzapur,231309,2025.0,27.0,64.0,0.0,91.0,98.0,805.0,903.0,2557.0,949.0,3506.0,38.527472527472526,4500.0
Uttar Pradesh,Mirzapur,231310,2025.0,10.0,42.0,0.0,52.0,97.0,1077.0,1174.0,1321.0,391.0,1712.0,32.92307692307692,2938.0
Uttar Pradesh,Mirzapur,231311,2025.0,0.0,1.0,0.0,1.0,3.0,19.0,22.0,6.0,4.0,10.0,10.0,33.0
Uttar Pradesh,Mirzapur,231312,2025.0,72.0,83.0,0.0,155.0,296.0,2194.0,2490.0,2329.0,1209.0,3538.0,22.825806451612902,6183.0
Uttar Pradesh,Mirzapur,231313,2025.0,56.0,45.0,0.0,101.0,223.0,2887.0,3110.0,1538.0,751.0,2289.0,22.663366336633665,5500.0
Uttar Pradesh,Mirzapur,231314,2025.0,21.0,49.0,0.0,70.0,113.0,667.0,780.0,647.0,468.0,1115.0,15.928571428571429,1965.0
Uttar Pradesh,Mirzapur,231501,2025.0,80.0,145.0,0.0,225.0,413.0,2642.0,3055.0,3195.0,1488.0,4683.0,20.813333333333333,7963.0
Uttar Pradesh,Mirzapur,232221,2025.0,0.0,0.0,0.0,0.0,1.0,7.0,8.0,1.0,0.0,1.0,1.0,9.0
Uttar Pradesh,Moradabad,202410,2025.0,0.0,1.0,0.0,1.0,1.0,11.0,12.0,0.0,0.0,0.0,0.0,13.0
Uttar Pradesh,Moradabad,202411,2025.0,192.0,93.0,1.0,286.0,656.0,7277.0,7933.0,6777.0,2120.0,8897.0,31.10839160839161,17116.0
Uttar Pradesh,Moradabad,202412,2025.0,3.0,0.0,0.0,3.0,4.0,43.0,47.0,38.0,10.0,48.0,16.0,98.0
Uttar Pradesh,Moradabad,202413,2025.0,133.0,27.0,1.0,161.0,154.0,2070.0,2224.0,3324.0,1363.0,4687.0,29.111801242236027,7072.0
Uttar Pradesh,Moradabad,202414,2025.0,18.0,4.0,1.0,23.0,52.0,477.0,529.0,499.0,192.0,691.0,30.043478260869566,1243.0
Uttar Pradesh,Moradabad,202415,2025.0,32.0,10.0,0.0,42.0,39.0,324.0,363.0,656.0,221.0,877.0,20.88095238095238,1282.0
Uttar Pradesh,Moradabad,244001,2025.0,8134.0,3700.0,154.0,11988.0,6690.0,69183.0,75873.0,34711.0,25082.0,59793.0,4.987737737737738,147654.0
Uttar Pradesh,Moradabad,244102,2025.0,150.0,49.0,0.0,199.0,264.0,2546.0,2810.0,3304.0,1940.0,5244.0,26.35175879396985,8253.0
Uttar Pradesh,Moradabad,244103,2025.0,0.0,0.0,0.0,0.0,1.0,26.0,27.0,7.0,5.0,12.0,12.0,39.0
Uttar Pradesh,Moradabad,244104,2025.0,5.0,1.0,0.0,6.0,2.0,26.0,28.0,11.0,6.0,17.0,2.8333333333333335,51.0
Uttar Pradesh,Moradabad,244221,2025.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,1.0,4.0,5.0,5.0,11.0
Uttar Pradesh,Moradabad,244236,2025.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0
Uttar Pradesh,Moradabad,244242,2025.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0
Uttar Pradesh,Moradabad,244255,2025.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,3.0
Uttar Pradesh,Moradabad,244301,2025.0,84.0,36.0,6.0,126.0,261.0,3270.0,3531.0,3016.0,1548.0,4564.0,36.22222222222222,8221.0
Uttar Pradesh,Moradabad,244302,2025.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,3.0,3.0,6.0,6.0,12.0
Uttar Pradesh,Moradabad,244303,2025.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,4.0
Uttar Pradesh,Moradabad,244304,2025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,4.0
Uttar Pradesh,Moradabad,244401,2025.0,145.0,34.0,2.0,181.0,111.0,1412.0,1523.0,4172.0,1794.0,5966.0,32.96132596685083,7670.0
Uttar Pradesh,Moradabad,244402,2025.0,157.0,37.0,0.0,194.0,185.0,2863.0,3048.0,4422.0,1968.0,6390.0,32.93814432989691,9632.0
Uttar Pradesh,Moradabad,244411,2025.0,79.0,54.0,17.0,150.0,113.0,1056.0,1169.0,323.0,348.0,671.0,4.473333333333334,1990.0
Uttar Pradesh,Moradabad,244412,2025.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0
Uttar Pradesh,Moradabad,244413,2025.0,12.0,2.0,2.0,16.0,34.0,288.0,322.0,120.0,128.0,248.0,15.5,586.0
Uttar Pradesh,Moradabad,244414,2025.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0
Uttar Pradesh,Moradabad,244415,2025.0,4.0,0.0,0.0,4.0,0.0,22.0,22.0,6.0,5.0,11.0,2.75,37.0
Uttar Pradesh,Moradabad,244501,2025.0,219.0,93.0,2.0,314.0,445.0,4928.0,5373.0,5496.0,3002.0,8498.0,27.063694267515924,14185.0
Uttar Pradesh,Moradabad,244504,2025.0,35.0,13.0,0.0,48.0,64.0,694.0,758.0,1233.0,443.0,1676.0,34.916666666666664,2482.0
Uttar Pradesh,Moradabad,244601,2025.0,159.0,48.0,1.0,208.0,176.0,2040.0,2216.0,3565.0,2403.0,5968.0,28.692307692307693,8392.0
Uttar Pradesh,Moradabad,244602,2025.0,48.0,7.0,0.0,55.0,187.0,2165.0,2352.0,1665.0,944.0,2609.0,47.43636363636364,5016.0
Uttar Pradesh,Moradabad,244901,2025.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0
Uttar Pradesh,Moradabad,244925,2025.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,4.0,4.0,5.0
Uttar Pradesh,Moradabad,244926,2025.0,130.0,43.0,1.0,174.0,116.0,2239.0,2355.0,4107.0,1676.0,5783.0,33.235632183908045,8312.0
Uttar Pradesh,Muzaffarnagar,247771,2025.0,15.0,7.0,0.0,22.0,27.0,211.0,238.0,451.0,158.0,609.0,27.681818181818183,869.0
Uttar Pradesh,Muzaffarnagar,247772,2025.0,42.0,16.0,0.0,58.0,107.0,1348.0,1455.0,1697.0,680.0,2377.0,40.98275862068966,3890.0
Uttar Pradesh,Muzaffarnagar,247773,2025.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,1.0,1.0,6.0
Uttar Pradesh,Muzaffarnagar,247775,2025.0,40.0,16.0,0.0,56.0,43.0,442.0,485.0,1180.0,348.0,1528.0,27.285714285714285,2069.0
Uttar Pradesh,Muzaffarnagar,247776,2025.0,9.0,13.0,0.0,22.0,39.0,247.0,286.0,461.0,193.0,654.0,29.727272727272727,962.0
Uttar Pradesh,Muzaffarnagar,247777,2025.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0
Uttar Pradesh,Muzaffarnagar,247778,2025.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0
Uttar Pradesh,Muzaffarnagar,251001,2025.0,1393.0,804.0,40.0,2237.0,2448.0,22440.0,24888.0,12996.0,7769.0,20765.0,9.282521233795261,47890.0
Uttar Pradesh,Muzaffarnagar,251002,2025.0,814.0,373.0,24.0,1211.0,758.0,6926.0,7684.0,5858.0,4753.0,10611.0,8.762180016515277,19506.0
Uttar Pradesh,Muzaffarnagar,251003,2025.0,38.0,29.0,1.0,68.0,96.0,1021.0,1117.0,1825.0,951.0,2776.0,40.8235294117647,3961.0
Uttar Pradesh,Muzaffarnagar,251201,2025.0,153.0,89.0,1.0,243.0,445.0,4807.0,5252.0,7791.0,3627.0,11418.0,46.98765432098765,16913.0
Uttar Pradesh,Muzaffarnagar,251202,2025.0,41.0,46.0,0.0,87.0,78.0,582.0,660.0,1433.0,625.0,2058.0,23.655172413793103,2805.0
Uttar Pradesh,Muzaffarnagar,251203,2025.0,116.0,99.0,0.0,215.0,262.0,1964.0,2226.0,3498.0,1597.0,5095.0,23.697674418604652,7536.0
Uttar Pradesh,Muzaffarnagar,251301,2025.0,31.0,20.0,0.0,51.0,131.0,1013.0,1144.0,1597.0,830.0,2427.0,47.588235294117645,3622.0
Uttar Pradesh,Muzaffarnagar,251305,2025.0,0.0,0.0,0.0,0.0,6.0,21.0,27.0,14.0,6.0,20.0,20.0,47.0
Uttar Pradesh,Muzaffarnagar,251306,2025.0,37.0,15.0,0.0,52.0,64.0,797.0,861.0,1971.0,1004.0,2975.0,57.21153846153846,3888.0
Uttar Pradesh,Muzaffarnagar,251307,2025.0,66.0,30.0,0.0,96.0,144.0,1004.0,1148.0,3059.0,1419.0,4478.0,46.645833333333336,5722.0
Uttar Pradesh,Muzaffarnagar,251308,2025.0,68.0,38.0,1.0,107.0,291.0,3200.0,3491.0,4745.0,2436.0,7181.0,67.11214953271028,10779.0
Uttar Pradesh,Muzaffarnagar,251309,2025.0,165.0,162.0,2.0,329.0,607.0,7596.0,8203.0,10645.0,3539.0,14184.0,43.11246200607903,22716.0
Uttar Pradesh,Muzaffarnagar,251310,2025.0,23.0,21.0,1.0,45.0,83.0,1077.0,1160.0,1862.0,830.0,2692.0,59.82222222222222,3897.0
Uttar Pradesh,Muzaffarnagar,251311,2025.0,69.0,33.0,0.0,102.0,197.0,2035.0,2232.0,5042.0,1659.0,6701.0,65.69607843137256,9035.0
Uttar Pradesh,Muzaffarnagar,251314,2025.0,100.0,93.0,0.0,193.0,491.0,5739.0,6230.0,7299.0,2745.0,10044.0,52.04145077720207,16467.0
Uttar Pradesh,Muzaffarnagar,251315,2025.0,45.0,41.0,0.0,86.0,238.0,2671.0,2909.0,4358.0,1959.0,6317.0,73.45348837209302,9312.0
Uttar Pradesh,Muzaffarnagar,251316,2025.0,38.0,39.0,1.0,78.0,327.0,3123.0,3450.0,4521.0,2138.0,6659.0,85.37179487179488,10187.0
Uttar Pradesh,Muzaffarnagar,251318,2025.0,89.0,116.0,1.0,206.0,332.0,3023.0,3355.0,4655.0,2250.0,6905.0,33.519417475728154,10466.0
Uttar Pradesh,Muzaffarnagar,251319,2025.0,34.0,34.0,0.0,68.0,168.0,1208.0,1376.0,1171.0,654.0,1825.0,26.83823529411765,3269.0
Uttar Pradesh,Muzaffarnagar,251320,2025.0,4.0,4.0,0.0,8.0,36.0,438.0,474.0,1192.0,414.0,1606.0,200.75,2088.0
Uttar Pradesh,Muzaffarnagar,251327,2025.0,46.0,30.0,0.0,76.0,83.0,1558.0,1641.0,2105.0,1245.0,3350.0,44.078947368421055,5067.0
Uttar Pradesh,Pilibhit,243122,2025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
Uttar Pradesh,Pilibhit,243502,2025.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,4.0
Uttar Pradesh,Pilibhit,262001,2025.0,2877.0,1278.0,45.0,4200.0,2422.0,28610.0,31032.0,20084.0,10314.0,30398.0,7.237619047619048,65630.0
Uttar Pradesh,Pilibhit,262121,2025.0,79.0,37.0,0.0,116.0,192.0,2463.0,2655.0,2295.0,1594.0,3889.0,33.525862068965516,6660.0
Uttar Pradesh,Pilibhit,262122,2025.0,2162.0,1451.0,57.0,3670.0,3889.0,43610.0,47499.0,19411.0,8375.0,27786.0,7.5711171662125345,78955.0
Uttar Pradesh,Pilibhit,262124,2025.0,14.0,20.0,1.0,35.0,95.0,1083.0,1178.0,1588.0,762.0,2350.0,67.14285714285714,3563.0
Uttar Pradesh,Pilibhit,262201,2025.0,703.0,473.0,27.0,1203.0,782.0,8285.0,9067.0,17456.0,6052.0,23508.0,19.541147132169577,33778.0
Uttar Pradesh,Pilibhit,262202,2025.0,79.0,73.0,3.0,155.0,186.0,1417.0,1603.0,5221.0,2022.0,7243.0,46.729032258064514,9001.0
Uttar Pradesh,Pilibhit,262203,2025.0,67.0,43.0,5.0,115.0,291.0,2469.0,2760.0,4393.0,1680.0,6073.0,52.80869565217391,8948.0
Uttar Pradesh,Pilibhit,262302,2025.0,14.0,3.0,0.0,17.0,35.0,310.0,345.0,368.0,253.0,621.0,36.529411764705884,983.0
Uttar Pradesh,Pilibhit,262305,2025.0,49.0,8.0,0.0,57.0,154.0,1758.0,1912.0,2218.0,1193.0,3411.0,59.8421052631579,5380.0
Uttar Pradesh,Pilibhit,262407,2025.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
Uttar Pradesh,Pratapgarh,212507,2025.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,9.0,0.0,9.0,9.0,12.0
Uttar Pradesh,Pratapgarh,229408,2025.0,49.0,11.0,0.0,60.0,100.0,575.0,675.0,967.0,764.0,1731.0,28.85,2466.0
Uttar Pradesh,Pratapgarh,229410,2025.0,24.0,29.0,0.0,53.0,114.0,947.0,1061.0,1639.0,729.0,2368.0,44.679245283018865,3482.0
Uttar Pradesh,Pratapgarh,230001,2025.0,107.0,120.0,0.0,227.0,301.0,3238.0,3539.0,2690.0,2565.0,5255.0,23.14977973568282,9021.0
Uttar Pradesh,Pratapgarh,230002,2025.0,27.0,24.0,0.0,51.0,95.0,1188.0,1283.0,676.0,500.0,1176.0,23.058823529411764,2510.0
Uttar Pradesh,Pratapgarh,230121,2025.0,2.0,3.0,0.0,5.0,1.0,27.0,28.0,7.0,6.0,13.0,2.6,46.0
Uttar Pradesh,Pratapgarh,230124,2025.0,31.0,55.0,0.0,86.0,250.0,2088.0,2338.0,1771.0,1465.0,3236.0,37.627906976744185,5660.0
Uttar Pradesh,Pratapgarh,230125,2025.0,50.0,46.0,0.0,96.0,143.0,1506.0,1649.0,1525.0,1065.0,2590.0,26.979166666666668,4335.0
Uttar Pradesh,Pratapgarh,230126,2025.0,13.0,9.0,0.0,22.0,66.0,450.0,516.0,477.0,298.0,775.0,35.22727272727273,1313.0
Uttar Pradesh,Pratapgarh,230127,2025.0,22.0,10.0,0.0,32.0,59.0,234.0,293.0,608.0,377.0,985.0,30.78125,1310.0
Uttar Pradesh,Pratapgarh,230128,2025.0,75.0,51.0,0.0,126.0,148.0,916.0,1064.0,2381.0,1192.0,3573.0,28.357142857142858,4763.0
Uttar Pradesh,Pratapgarh,230129,2025.0,95.0,56.0,2.0,153.0,131.0,991.0,1122.0,2513.0,1632.0,4145.0,27.091503267973856,5420.0
Uttar Pradesh,Pratapgarh,230130,2025.0,11.0,7.0,0.0,18.0,11.0,79.0,90.0,148.0,141.0,289.0,16.055555555555557,397.0
Uttar Pradesh,Pratapgarh,230131,2025.0,62.0,47.0,0.0,109.0,88.0,964.0,1052.0,871.0,691.0,1562.0,14.330275229357799,2723.0
Uttar Pradesh,Pratapgarh,230132,2025.0,77.0,44.0,1.0,122.0,240.0,2063.0,2303.0,2601.0,1554.0,4155.0,34.057377049180324,6580.0
Uttar Pradesh,Pratapgarh,230133,2025.0,0.0,0.0,0.0,0.0,1.0,10.0,11.0,0.0,1.0,1.0,1.0,12.0
Uttar Pradesh,Pratapgarh,230134,2025.0,19.0,21.0,0.0,40.0,90.0,750.0,840.0,859.0,676.0,1535.0,38.375,2415.0
Uttar Pradesh,Pratapgarh,230135,2025.0,86.0,100.0,1.0,187.0,291.0,2954.0,3245.0,2431.0,2414.0,4845.0,25.90909090909091,8277.0
Uttar Pradesh,Pratapgarh,230136,2025.0,39.0,15.0,0.0,54.0,65.0,445.0,510.0,1009.0,550.0,1559.0,28.87037037037037,2123.0
Uttar Pradesh,Pratapgarh,230137,2025.0,36.0,19.0,0.0,55.0,84.0,986.0,1070.0,716.0,485.0,1201.0,21.836363636363636,2326.0
Uttar Pradesh,Pratapgarh,230138,2025.0,15.0,34.0,0.0,49.0,100.0,872.0,972.0,684.0,595.0,1279.0,26.102040816326532,2300.0
Uttar Pradesh,Pratapgarh,230139,2025.0,59.0,64.0,0.0,123.0,198.0,1786.0,1984.0,2018.0,1349.0,3367.0,27.3739837398374,5474.0
Uttar Pradesh,Pratapgarh,230141,2025.0,111.0,54.0,0.0,165.0,268.0,2013.0,2281.0,2132.0,1266.0,3398.0,20.593939393939394,5844.0
Uttar Pradesh,Pratapgarh,230142,2025.0,20.0,26.0,0.0,46.0,79.0,895.0,974.0,1355.0,1055.0,2410.0,52.391304347826086,3430.0
Uttar Pradesh,Pratapgarh,230143,2025.0,44.0,17.0,0.0,61.0,89.0,636.0,725.0,965.0,483.0,1448.0,23.737704918032787,2234.0
Uttar Pradesh,Pratapgarh,230144,2025.0,49.0,25.0,0.0,74.0,153.0,1411.0,1564.0,1067.0,774.0,1841.0,24.87837837837838,3479.0
Uttar Pradesh,Pratapgarh,230201,2025.0,107.0,74.0,0.0,181.0,343.0,3055.0,3398.0,4663.0,2420.0,7083.0,39.13259668508287,10662.0
Uttar Pradesh,Pratapgarh,230202,2025.0,74.0,24.0,0.0,98.0,227.0,1737.0,1964.0,1559.0,1089.0,2648.0,27.020408163265305,4710.0
Uttar Pradesh,Pratapgarh,230204,2025.0,175.0,121.0,0.0,296.0,414.0,3907.0,4321.0,5202.0,3086.0,8288.0,28.0,12905.0
Uttar Pradesh,Pratapgarh,230301,2025.0,46.0,83.0,0.0,129.0,226.0,2427.0,2653.0,1597.0,1185.0,2782.0,21.565891472868216,5564.0
Uttar Pradesh,Pratapgarh,230302,2025.0,19.0,22.0,0.0,41.0,98.0,825.0,923.0,588.0,501.0,1089.0,26.5609756097561,2053.0
Uttar Pradesh,Pratapgarh,230304,2025.0,82.0,87.0,0.0,169.0,203.0,2596.0,2799.0,2672.0,2005.0,4677.0,27.674556213017752,7645.0
Uttar Pradesh,Pratapgarh,230306,2025.0,25.0,46.0,0.0,71.0,105.0,486.0,591.0,1146.0,627.0,1773.0,24.971830985915492,2435.0
Uttar Pradesh,Pratapgarh,230401,2025.0,32.0,30.0,0.0,62.0,74.0,597.0,671.0,1086.0,953.0,2039.0,32.88709677419355,2772.0
